OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,City,State,ZipCode,Latitude,Longitude,Address,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal_calc,BuildingAge,MeanGFAperFloor,ParkingGFARatio,Certified,CertifiedPreviousYear,NbYearsCertified,SteamUse(ratio),Electricity(ratio),NaturalGas(ratio),OtherFuelUse(ratio),MainEnergy,SteamUse(bins),Electricity(bins),NaturalGas(bins),OtherFuelUse(bins),EnergyProfile,ExtsurfVolRatio,SiteEnergyUseWN(kBtu)_log,TotalGHGEmissions_log
20440,2016,NonResidential,Small- and Mid-Sized Office,SK FOOD GROUP,1,SOUTHWEST,1981,1.0,3.0,43387,0,43387.0,"('Office',)",Office,45000.0,Inutilisable,0.0,Inutilisable,0.0,[],60.0,59.70000076,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,689505.8125,2352594.0,3341.709961,334171.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98126.0,47.56175,-122.37835,4600 37TH AVE S.W.,34.15,0.79,43387,35,10846.75,0.0,False,False,0,0.0,0.8756232867407459,0.12437671325925416,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09396253704304597,14.806942342466424,3.530762586016799
20494,2016,SPS-District K-12,Other,CEDAR PARK BUILDING,5,NORTH,2013,1.0,1.0,32590,0,32590.0,"('Other',)",Other,32590.0,Inutilisable,0.0,Inutilisable,0.0,[],,41.79999924,46.20000076,84.5,89.09999847,1361794.0,1505296.875,0.0,185440.2031,632722.0,7290.722656,729072.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98125.0,47.72606,-122.28747,13224 37TH AVE NE,43.13,1.32,32590,3,16295.0,0.0,False,False,0,0.0,0.4646238711581928,0.5353761288418072,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.1424463354952553,14.2245006958483,3.764218810659752
20500,2016,NonResidential,Warehouse,CENTRAL PARK,2,GREATER DUWAMISH,1985,1.0,1.0,37500,0,37500.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,61419.0,Inutilisable,0.0,Inutilisable,0.0,[],36.0,29.5,31.10000038,92.19999695,97.19999695,1811506.0,1908057.875,0.0,527520.0,1799898.0,116.0800018,11608.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.552,-122.32262,5614 7TH AVE S,13.16,0.35,37500,31,18750.0,0.0,False,False,0,0.0,0.993592072010802,0.006407927989197938,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14032298084471997,14.461596463339562,2.5771819258971713
20556,2016,NonResidential,Warehouse,3300,2,GREATER DUWAMISH,1955,1.0,2.0,32400,0,32400.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,32700.0,Inutilisable,0.0,Inutilisable,0.0,[],91.0,7.599999905,7.599999905,23.89999962,23.89999962,248616.0,248616.0,0.0,72865.20313,248616.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.5741,-122.32541,3300 6TH AVENUE SOUTH,1.73,0.05,32400,61,10800.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.11256409202004912,12.423664816406047,0.5481214085096876
20565,2016,NonResidential,Supermarket / Grocery Store,SAFEWAY 0368 - QUEEN ANNE,7,MAGNOLIA / QUEEN ANNE,1962,1.0,1.0,25159,0,25159.0,"('Parking', ' Supermarket/Grocery Store')",Supermarket/Grocery Store,25883.0,Parking,0.0,Inutilisable,0.0,[],38.0,344.1000061,350.5,755.2000122,762.0,8905286.0,9072714.0,0.0,1429919.75,4878886.0,40264.00391,4026400.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.63776,-122.35606,2100 QUEEN ANNE AVE N,247.85,9.85,25159,54,12579.5,0.0,False,False,0,0.0,0.5478640438948283,0.4521359561051717,0.0,Electricity,(s),e,n,(o),(s)en(o),0.14677496744041119,16.0207820055564,5.512823724466583
20613,2016,NonResidential,Warehouse,QFC WAREHOUSE,2,GREATER DUWAMISH,1951,1.0,1.0,24000,0,24000.0,"('Non-Refrigerated Warehouse', ' Office')",Non-Refrigerated Warehouse,20400.0,Office,3600.0,Inutilisable,0.0,[],,52.40000153,62.90000153,93.0,104.0999985,1257033.0,1510110.25,0.0,127841.0,436193.0,8208.400391,820840.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.56982,-122.33479,3663 1ST AVENUE S,46.64,1.94,24000,65,12000.0,0.0,False,False,0,0.0,0.3470020277908376,0.6529979722091623,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.14762594827812217,14.227693219370803,3.842458542042237
20618,2016,NonResidential,Warehouse,"COMPTON LUMBER CO., INC",2,GREATER DUWAMISH,1961,1.0,1.0,38005,0,38005.0,"('Non-Refrigerated Warehouse', ' Office', ' Self-Storage Facility')",Non-Refrigerated Warehouse,21560.0,Self-Storage Facility,10974.0,Office,5471.0,[],,19.79999924,21.10000038,55.59999847,57.59999847,752094.0,800420.6875,0.0,185436.0,632708.0,1193.859985,119386.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.56897,-122.33617,3847  1ST AVENUE SOUTH,10.75,0.28,38005,55,19002.5,0.0,False,False,0,0.0,0.8412618635436528,0.1587381364563472,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14012825215586708,13.592892727809476,2.3749057545736716
20645,2016,SPS-District K-12,K-12 School,STEVENS ELEMENTARY,3,EAST,2001,1.0,3.0,62078,0,62078.0,"('K-12 School',)",K-12 School,62078.0,Inutilisable,0.0,Inutilisable,0.0,[],97.0,31.5,35.20000076,71.80000305,77.5,1955013.0,2187712.5,0.0,337560.1875,1151755.0,8032.580078,803258.0,0.0,True,,Missing Data,Normal,SEATTLE,WA,98112.0,47.6315,-122.30761,1242 18TH AVE. E.,50.69,0.82,62078,15,15519.5,0.0,False,False,0,0.0,0.5891290748450266,0.4108709251549734,0.0,Electricity,(s),e,n,(o),(s)en(o),0.0876641377261041,14.598367035352988,3.925728652484258
20836,2016,NonResidential,Large Office,EASTLAKE CENTER (NORTH & SOUTH),4,LAKE UNION,1985,1.0,5.0,137738,55504,82234.0,"('Office', ' Other', ' Parking')",Office,77796.0,Parking,55504.0,Other,4438.0,[],62.0,57.20000076,58.90000153,179.6999969,184.8999939,4704936.0,4843339.0,0.0,1378937.875,4704936.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98102.0,47.6465,-122.3252,2825 EASTLAKE AVE E,32.8,0.24,137738,31,13705.666666666666,0.40296795365113475,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06343732902588113,15.39311491687079,3.490428515390098
20916,2016,NonResidential,Small- and Mid-Sized Office,ST. JOHN EGAN HALL,6,NORTHWEST,1960,1.0,1.0,20678,0,20678.0,"('Office',)",Office,23100.0,Inutilisable,0.0,Inutilisable,0.0,[],98.0,33.29999924,37.90000153,51.29999924,56.59999847,770333.0,875049.6875,0.0,52613.39844,179517.0,5908.160156,590816.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.68602,-122.35674,123 N. 79TH ST.,32.63,1.58,20678,56,10339.0,0.0,False,False,0,0.0,0.23303817959246195,0.766961820407538,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.15044987630091194,13.68203594944179,3.4852321106052293
20970,2016,NonResidential,Senior Care Community,KIN ON HEALTH CARE CENTER,2,SOUTHEAST,1966,1.0,2.0,48882,7233,41649.0,"('Parking', ' Senior Care Community')",Senior Care Community,41922.0,Parking,9079.0,Inutilisable,0.0,[],51.0,161.8000031,168.1000061,304.8999939,311.6000061,6782435.0,7048919.0,0.0,793744.125,2708255.0,40741.80078,4074180.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98118.0,47.55387,-122.27875,4416 S BRANDON ST,235.26,4.81,48882,50,13883.0,0.14796857739045047,False,False,0,0.0,0.3993042321820998,0.6006957678179002,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.10541026000061485,15.76838482969836,5.460691285532295
20976,2016,NonResidential,Warehouse,NWCP-SEA BLDG E,2,GREATER DUWAMISH,1977,1.0,1.0,22320,0,22320.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,22320.0,Inutilisable,0.0,Inutilisable,0.0,[],62.0,19.70000076,20.70000076,61.79999924,65.0,439066.0,462174.4063,0.0,128682.7969,439066.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.55374,-122.32498,650 S. LUCILE ST,3.06,0.14,22320,39,11160.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14897523339424876,13.043697601641469,1.1184149159642893
20978,2016,NonResidential,Other,TERRENO LUCILE,2,GREATER DUWAMISH,1976,1.0,1.0,47105,0,47105.0,"('Manufacturing/Industrial Plant',)",Manufacturing/Industrial Plant,45320.0,Inutilisable,0.0,Inutilisable,0.0,[],,225.8000031,225.8000031,432.3999939,432.3999939,10234721.0,10234721.0,0.0,1240870.5,4233850.0,60008.70703,6000871.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.55297,-122.32472,637 S LUCILE ST,348.22,7.39,47105,40,23552.5,0.0,False,False,0,0.0,0.4136751749266052,0.5863248250733948,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.13717513620504526,16.141296517301978,5.852834463938453
20989,2016,NonResidential,Warehouse,BUILDING N,2,GREATER DUWAMISH,1969,1.0,1.0,20500,0,20500.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,21386.0,Inutilisable,0.0,Inutilisable,0.0,[],65.0,10.39999962,10.39999962,32.70000076,32.70000076,222600.0,222600.0938,0.0,65240.30078,222600.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.55127,-122.32576,661 SOUTH ORCAS STREET,1.55,0.08,20500,47,10250.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.1506202949770947,12.313132139207141,0.4382549309311553
21095,2016,NonResidential,Self-Storage Facility,BELLTOWN SELF STORAGE,7,DOWNTOWN,1928,1.0,6.0,46580,0,46580.0,"('Self-Storage Facility',)",Self-Storage Facility,46580.0,Inutilisable,0.0,Inutilisable,0.0,[],,15.19999981,16.70000076,47.90000153,52.5,710275.0,778702.125,0.0,208169.7969,710275.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.61179,-122.3404,1915 THIRD AVE.,4.95,0.11,46580,88,6654.285714285715,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.0807813805855104,13.565383870468507,1.599387576580599
21103,2016,NonResidential,Hotel,PALLADIAN HOTEL,7,DOWNTOWN,1910,1.0,8.0,61721,0,61721.0,"('Hotel',)",Aucune information,71990.33333333333,Inutilisable,0.0,Inutilisable,0.0,[],93.0,52.20000076,53.5,150.3999939,154.3999939,2897080.0,2968429.75,0.0,742846.375,2534592.0,3624.875244,362488.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61203,-122.34165,2000 SECOND AVENUE,36.92,0.6,61721,106,6857.888888888889,0.0,False,False,0,0.0,0.8748781531749209,0.12512184682507904,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.07299331971285108,14.903543667262094,3.6087534096346516
21108,2016,NonResidential,Small- and Mid-Sized Office,DSHS BELLTOWN CENTER,7,DOWNTOWN,1919,1.0,2.0,25920,0,25920.0,"('Office',)",Office,23995.0,Inutilisable,0.0,Inutilisable,0.0,[],75.0,74.80000305,81.09999847,170.6000061,177.3000031,1793851.0,1945839.625,0.0,309947.9063,1057542.0,7363.089355,736309.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61297,-122.34324,2106 2ND AVENUE,46.48,1.79,25920,97,8640.0,0.0,False,False,0,0.0,0.589537258111181,0.4104627418888191,0.0,Electricity,(s),e,n,(o),(s)en(o),0.11710722236526759,14.481204125690663,3.8390221125436557
21115,2016,NonResidential,Small- and Mid-Sized Office,ADMINISTRATION - CASSEL CRAG,3,EAST,1925,1.0,4.0,39760,0,39760.0,"('Office',)",Office,39760.0,Inutilisable,0.0,Inutilisable,0.0,[],92.0,62.29999924,69.0,99.09999847,107.0,2478959.75,2741556.25,1739620.75,150124.7031,512225.0,2271.139893,227114.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.61098,-122.32766,1218 TERRY AVE,149.91,3.77,39760,91,7952.0,0.0,False,False,0,0.7017543346558975,0.2066290104145499,0.09161665492955261,0.0,Steam,S,(e),(n),(o),S(e)(n)(o),0.08930057484607011,14.824036291580368,5.010035114024223
21119,2016,NonResidential,Warehouse,CANAL BUILDING,6,LAKE UNION,1927,1.0,2.0,33840,0,33840.0,"('Non-Refrigerated Warehouse', ' Office', ' Retail Store')",Non-Refrigerated Warehouse,18740.0,Office,13660.0,Retail Store,1440.0,[],,65.80000305,69.09999847,146.0,149.5,2227638.0,2339649.75,0.0,364798.0938,1244691.0,9829.470703,982947.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.64965,-122.34913,712 N 34TH ST,60.88,1.8,33840,89,11280.0,0.0,False,False,0,0.0,0.5587492222704048,0.4412507777295952,0.0,Electricity,(s),e,n,(o),(s)en(o),0.11173625293180954,14.665511796643612,4.1089047135534305
21122,2016,NonResidential,Mixed Use Property,FREMONT COURT-EQUINOX BUILDING,6,LAKE UNION,2001,5.0,3.0,41827,9226,32601.0,"('Multifamily Housing', ' Office', ' Other - Mall', ' Parking', ' Restaurant')",Multifamily Housing,14273.0,Office,14128.0,Parking,9680.0,[],,100.3000031,102.5,227.1000061,229.5,4193370.0,4288601.5,0.0,714858.0,2439095.0,17542.75,1754275.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.6502,-122.34959,3424 FREMONT AVE. N.,110.17,2.63,41827,15,8150.25,0.22057522652831904,False,False,0,0.0,0.5816550888664725,0.41834491113352745,0.0,Electricity,(s),e,n,(o),(s)en(o),0.3168944254936726,15.271471247081697,4.702024627351974
21125,2016,NonResidential,Small- and Mid-Sized Office,THE PECK BUILDING,6,LAKE UNION,2001,1.0,5.0,33740,6010,27730.0,"('Office', ' Parking', ' Retail Store')",Office,15908.0,Retail Store,8762.0,Parking,1500.0,[],79.0,52.29999924,52.29999924,164.3999939,164.3999939,1291405.0,1291405.25,0.0,378489.1875,1291405.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.65114,-122.34954,701 NORTH 36TH STREET,9.0,0.27,33740,15,4621.666666666667,0.17812685240071133,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09037827336120181,14.071241524521668,2.1972245773362196
21129,2016,NonResidential,Retail Store,DUBLINER BUILDING,6,LAKE UNION,1911,1.0,2.0,20516,0,20516.0,"('Hotel', ' Retail Store')",Retail Store,10155.0,Hotel,8000.0,Inutilisable,0.0,[],98.0,56.29999924,61.09999847,89.59999847,93.30000305,1021796.0,1109483.125,0.0,77662.5,264984.0,7568.120605,756812.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.65115,-122.35024,3515 FREMONT AVE N,42.04,2.05,20516,105,6838.666666666667,0.0,False,False,0,0.0,0.25933160826622925,0.7406683917337707,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.12244387204977154,13.919404811685267,3.7386215460087504
21142,2016,NonResidential,Other,155N35,6,LAKE UNION,1969,1.0,1.0,30730,0,30730.0,"('Other',)",Other,30730.0,Inutilisable,0.0,Inutilisable,0.0,[],,99.30000305,106.4000015,234.6999969,242.1000061,3050455.0,3269018.5,0.0,562134.3125,1918002.0,11324.52832,1132453.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.65138,-122.35565,155 NORTH 35TH STREET,73.52,2.39,30730,47,15365.0,0.0,False,False,0,0.0,0.6287593162331521,0.3712406837668479,0.0,Electricity,(s),e,n,(o),(s)en(o),0.14338072054178647,15.000000344913339,4.297557478047431
21179,2016,NonResidential,Small- and Mid-Sized Office,2 NICK,7,MAGNOLIA / QUEEN ANNE,1979,1.0,3.0,25262,0,25262.0,"('Office',)",Office,25262.0,Inutilisable,0.0,Inutilisable,0.0,[],54.0,58.20000076,59.70000076,158.3000031,159.8999939,1469556.0,1508578.25,0.0,344277.3125,1174674.0,2948.820068,294882.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.64976,-122.35684,2 NICKERSON,23.85,0.94,25262,37,6315.5,0.0,False,False,0,0.0,0.7993393923062476,0.2006606076937524,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.1058889386106061,14.226678208957155,3.1717842173343502
21182,2016,NonResidential,Small- and Mid-Sized Office,CANAL PLACE - 130 BUILDING,7,MAGNOLIA / QUEEN ANNE,1980,1.0,3.0,34545,0,34545.0,"('Office',)",Office,34545.0,Inutilisable,0.0,Inutilisable,0.0,[],29.0,67.0,67.0,210.3000031,210.3000031,2313979.0,2313978.75,0.0,678188.3125,2313979.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.64934,-122.35592,130 NICKERSON STREET,16.13,0.47,34545,36,8636.25,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.0985980456786818,14.654479003461095,2.7806808921371173
25660,2016,NonResidential,Small- and Mid-Sized Office,UNION TRUST ANNEX,7,DOWNTOWN,1902,1.0,4.0,27838,0,27838.0,"('Office',)",Office,27838.0,Inutilisable,0.0,Inutilisable,0.0,[],77.0,43.70000076,45.40000153,137.3000031,142.6999969,1217509.0,1265151.625,0.0,356831.5,1217509.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.59979,-122.33339,117 S. MAIN,8.49,0.3,27838,114,5567.6,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09805199677955073,14.050702534621001,2.138889000323256
21192,2016,NonResidential,Distribution Center,ALASKA MARINE LINES,1,DELRIDGE,1971,2.0,2.0,28368,0,28368.0,"('Distribution Center', ' Office')",Distribution Center,35300.0,Office,9408.0,Inutilisable,0.0,[],,41.5,43.20000076,113.0999985,114.8000031,1856230.0,1931830.75,0.0,435559.9063,1486130.0,3700.999512,370100.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98106.0,47.55105,-122.34695,5615 W MARGINAL WAY SW,30.02,1.06,28368,45,9456.0,0.0,False,False,0,0.0,0.8006173803892837,0.19938261961071635,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.18928265163763452,14.473978686397519,3.401863826205316
21219,2016,NonResidential,Warehouse,COMCAST,5,NORTHWEST,1972,1.0,1.0,48112,0,48112.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,48112.0,Inutilisable,0.0,Inutilisable,0.0,[],73.0,30.89999962,30.39999962,97.0,95.5,1485946.0,1463960.0,0.0,435505.8125,1485946.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98133.0,47.72183,-122.34328,12645 STONE AVE N,10.36,0.22,48112,44,24056.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.1369009294953363,14.19665565072576,2.337952236831337
21221,2016,NonResidential,Other,(ID#21221) KC METRO TRANSIT NORTH FACILITIES MAINTENANCE,5,NORTHWEST,2009,1.0,1.0,20909,0,20909.0,"('Other - Public Services', ' Parking')",Other - Public Services,19050.0,Parking,0.0,Inutilisable,0.0,[],,63.40000153,68.09999847,141.0,145.8999939,1208029.0,1296995.0,0.0,198830.9063,678411.0,5296.180176,529618.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98133.0,47.72065,-122.34318,12525 STONE AVE N,32.86,1.57,20909,7,10454.5,0.0,False,False,0,0.0,0.5615850281739925,0.43841497182600747,0.0,Electricity,(s),e,n,(o),(s)en(o),0.15023196791029048,14.075560608241034,3.492256112609122
21239,2016,NonResidential,Worship Facility,SEATTLE NORTH,4,NORTHEAST,1949,1.0,1.0,26033,0,26033.0,"('Parking', ' Worship Facility')",Worship Facility,30044.0,Parking,0.0,Inutilisable,0.0,[],78.0,38.20000076,44.70000076,63.79999924,72.30000305,1149140.0,1343672.875,0.0,99743.0,340323.0,8088.169922,808817.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.6702,-122.32066,5701 8TH AVE N,45.33,1.74,26033,67,13016.5,0.0,False,False,0,0.0,0.2961545155507597,0.7038454844492403,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.14617118927391737,14.110917373862097,3.813969064952758
21262,2016,NonResidential,Residence Hall,(ID21262) EL REY APTS,7,DOWNTOWN,1909,1.0,4.0,29796,0,29796.0,"('Residence Hall/Dormitory',)",Residence Hall/Dormitory,29796.0,Inutilisable,0.0,Inutilisable,0.0,[],47.0,75.0,77.5,138.0,140.6999969,2233262.0,2309752.75,0.0,247893.2969,845812.0,13874.5,1387450.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61283,-122.34392,2119 2ND AVE,79.58,2.67,29796,107,5959.2,0.0,False,False,0,0.0,0.3787338879182111,0.6212661120817888,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.09626069817715592,14.652651042137327,4.376762804998783
21266,2016,NonResidential,Small- and Mid-Sized Office,FIRST & LENORA,7,DOWNTOWN,1918,1.0,3.0,38148,0,38148.0,"('Office', ' Retail Store')",Office,37853.0,Retail Store,12495.0,Inutilisable,0.0,[],98.0,25.10000038,25.10000038,78.69999695,78.69999695,1262255.0,1262255.75,0.0,369945.9063,1262255.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61185,-122.3434,2030 FIRST AVENUE,8.8,0.23,38148,98,9537.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09651500401571976,14.048410956068283,2.174751721484161
21351,2016,NonResidential,Medical Office,SWEDISH ALCOA BUILDING,3,EAST,1962,1.0,2.0,30855,10285,20570.0,"('Medical Office',)",Medical Office,21571.0,Inutilisable,0.0,Inutilisable,0.0,[],2.0,136.6000061,145.1000061,292.3999939,298.5,2946756.0,3129807.0,0.0,450699.8125,1537788.0,14089.68457,1408968.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.61065,-122.32125,1401 MADISON ST,85.55,2.77,30855,54,6856.666666666667,0.3333333333333333,False,False,0,0.0,0.5218579346237014,0.47814206537629855,0.0,Electricity,(s),e,n,(o),(s)en(o),0.11351597549564792,14.956481899273344,4.449101000338202
21380,2016,Nonresidential COS,Small- and Mid-Sized Office,SYSTEM OPERATIONS CENTER,6,BALLARD,1993,1.0,1.0,27744,0,27744.0,"('Data Center', ' Office', ' Other')",Office,18380.0,Other,6060.0,Data Center,3304.0,[],,193.0,193.0,606.2000122,606.2000122,5355752.0,5355753.0,0.0,1569681.25,5355752.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98107.0,47.66256,-122.36483,614 NW 46TH ST,37.34,1.35,27744,23,13872.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14507289165167733,15.493681868224947,3.6200651381135764
21382,2016,NonResidential,Warehouse,SUPERIOR SELF STORAGE,6,BALLARD,1960,1.0,1.0,36444,0,36444.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,36444.0,Inutilisable,0.0,Inutilisable,0.0,[],80.0,4.400000095,4.599999905,13.89999962,14.60000038,161311.0,169464.0938,0.0,47277.60156,161311.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98107.0,47.66388,-122.36831,832 NW 48,1.12,0.03,36444,56,18222.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14074317969449468,12.04039634737403,0.11332868530700327
21401,2016,NonResidential,Small- and Mid-Sized Office,511 BOREN,7,LAKE UNION,1926,1.0,3.0,26176,0,26176.0,"('Office',)",Office,23730.0,Inutilisable,0.0,Inutilisable,0.0,[],95.0,40.70000076,45.29999924,79.59999847,84.30000305,966907.0,1074761.125,0.0,122371.7031,417532.0,5493.749512,549375.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62353,-122.33622,511 BOREN AVENUE NORTH,32.09,1.23,26176,90,6544.0,0.0,False,False,0,0.0,0.4318222952155688,0.5681777047844312,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.10500237319897043,13.887608985549429,3.4685444551217657
21413,2016,NonResidential,Small- and Mid-Sized Office,FAIRVIEW,3,LAKE UNION,1926,1.0,1.0,37740,0,37740.0,"('Office', ' Parking')",Office,37481.0,Parking,0.0,Inutilisable,0.0,[],1.0,198.6000061,197.8999939,597.4000244,588.4000244,7442314.0,7419337.0,0.0,2044020.25,6974197.0,4681.168945,468117.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62799,-122.33132,1000 FAIRVIEW AVE N,73.48,1.95,37740,90,18870.0,0.0,False,False,0,0.0,0.937100611449611,0.06289938855038903,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14022994917617942,15.819600258051606,4.297013260346925
21442,2016,NonResidential,Small- and Mid-Sized Office,TERRY AVE BUILDING,7,LAKE UNION,2007,1.0,4.0,64596,24596,40000.0,"('Office', ' Parking')",Office,41591.0,Parking,21350.0,Inutilisable,0.0,[],92.0,60.70000076,65.90000153,125.0,130.3999939,2524228.0,2739358.75,0.0,357410.9063,1219486.0,13047.41992,1304742.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62028,-122.33717,225 TERRY AVENUE NORTH,77.8,1.2,64596,9,8000.0,0.38076661093566166,False,False,0,0.0,0.48311246052258355,0.5168875394774165,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.07963630114636736,14.823234418127578,4.354141431184346
21468,2016,NonResidential,Other,SHOWBOX BUILDING,7,DOWNTOWN,1916,1.0,2.0,25920,0,25920.0,"('Other - Entertainment/Public Assembly', ' Restaurant', ' Retail Store')",Other - Entertainment/Public Assembly,11888.0,Restaurant,4329.0,Retail Store,4029.0,[],,62.09999847,60.79999924,195.1000061,190.8999939,1257774.0,1230670.25,0.0,368632.5938,1257774.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.60849,-122.33924,1412 1ST AVE S,8.77,0.34,25920,100,8640.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.11710722236526759,14.023069497633506,2.1713368063840917
